"e","(","","37","1638822096081","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e",")","","38","1638822096088","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","(",,"38","1638822096089","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k",")",,"39","1638822096319","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"a","Enter",,,"1638822101042","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","
    ","","39","1638822101052","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","t","","44","1638822101676","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","t",,"45","1638822101677","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","o","","45","1638822101915","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","o",,"46","1638822101926","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","g","","46","1638822102039","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","g",,"47","1638822102051","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","g","","47","1638822102185","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","g",,"48","1638822102186","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","l","","48","1638822102338","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","l",,"49","1638822102340","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","e","","49","1638822102502","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","e",,"50","1638822102503","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","F","","50","1638822102935","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","F",,"51","1638822102936","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","l","","51","1638822103141","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","l",,"52","1638822103142","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","i","","52","1638822103323","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","i",,"53","1638822103324","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","p","","53","1638822103494","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","p",,"54","1638822103495","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","p","","54","1638822103666","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","p",,"55","1638822103667","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","e","","55","1638822103830","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","e",,"56","1638822103831","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","d","","56","1638822104120","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","d",,"57","1638822104122","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","(","","57","1638822104870","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e",")","","58","1638822104878","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","(",,"58","1638822104879","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k",")",,"59","1638822105097","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"a","Enter",,,"1638822109393","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","
    ","","59","1638822109400","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","i","","64","1638822109974","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","i",,"65","1638822109976","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","s","","65","1638822110187","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","s",,"66","1638822110196","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","F","","66","1638822110619","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","F",,"67","1638822110629","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","l","","67","1638822110807","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","l",,"68","1638822110809","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","i","","68","1638822110965","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","i",,"69","1638822110966","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","p","","69","1638822111138","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","p",,"70","1638822111139","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","p","","70","1638822111322","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","p",,"71","1638822111324","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","e","","71","1638822111464","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","e",,"72","1638822111465","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","d","","72","1638822111709","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","d",,"73","1638822111710","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","(","","73","1638822112377","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e",")","","74","1638822112384","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","(",,"74","1638822112384","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k",")",,"75","1638822112571","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"a","Enter",,,"1638822113192","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","
    ","","75","1638822113199","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","d","","29","1638822118023","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","d",,"30","1638822118024","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","e","","30","1638822118243","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","e",,"31","1638822118251","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","f","","31","1638822118354","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","f",,"32","1638822118366","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e"," ","","32","1638822118613","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k"," ",,"33","1638822118614","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e",":","","43","1638822122371","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k",":",,"44","1638822122372","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","d","","49","1638822124611","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","d",,"50","1638822124612","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","e","","50","1638822124813","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","e",,"51","1638822124821","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","f","","51","1638822124944","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","f",,"52","1638822124955","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e"," ","","52","1638822125087","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k"," ",,"53","1638822125088","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e",":","","68","1638822127203","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k",":",,"69","1638822127204","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","d","","74","1638822129544","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","d",,"75","1638822129545","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","e","","75","1638822129752","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","e",,"76","1638822129761","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","f","","76","1638822129897","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","f",,"77","1638822129908","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e"," ","","77","1638822130175","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k"," ",,"78","1638822130175","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e",":","","89","1638822132423","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k",":",,"90","1638822132424","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"a","Enter",,,"1638822166487","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","
    ","","95","1638822166495","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","    ","","95","1638822166504","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"a","Backspace",,,"1638822167518","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e",""," ","98","1638822167524","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","","   ","95","1638822167531","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","d","","95","1638822167958","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","d",,"96","1638822167960","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","e","","96","1638822168205","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","e",,"97","1638822168214","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","f","","97","1638822168385","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","f",,"98","1638822168394","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e"," ","","98","1638822168588","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k"," ",,"99","1638822168590","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","D","","99","1638822169067","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","D",,"100","1638822169068","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","i","","100","1638822169320","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","i",,"101","1638822169321","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","s","","101","1638822169498","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","s",,"102","1638822169499","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","p","","102","1638822169640","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","p",,"103","1638822169642","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","l","","103","1638822169841","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","l",,"104","1638822169842","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","a","","104","1638822170023","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","a",,"105","1638822170023","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","y","","105","1638822170158","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","y",,"106","1638822170159","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","C","","106","1638822170613","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","C",,"107","1638822170614","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","a","","107","1638822170961","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","a",,"108","1638822170962","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","r","","108","1638822171099","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","r",,"109","1638822171099","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","d","","109","1638822171273","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","d",,"110","1638822171274","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","(self):","","110","1638822172194","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","(",,"115","1638822172195","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k",")",,"116","1638822172414","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k",":",,"117","1638822172754","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","s","","88","1638822177887","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","s",,"89","1638822177889","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","e","","89","1638822178372","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","e",,"90","1638822178373","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","l","","90","1638822180187","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","l",,"91","1638822180188","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","f","","91","1638822180273","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","f",,"92","1638822180275","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","s","","67","1638822182230","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","s",,"68","1638822182231","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","e","","68","1638822182442","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","e",,"69","1638822182443","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","l","","69","1638822182524","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","l",,"70","1638822182525","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","f","","70","1638822182669","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","f",,"71","1638822182671","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","s","","42","1638822184490","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","s",,"43","1638822184490","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","e","","43","1638822184685","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","e",,"44","1638822184686","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","l","","44","1638822184822","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","l",,"45","1638822184824","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","f","","45","1638822184960","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","f",,"46","1638822184961","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","d","","24","1638822204081","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","d",,"25","1638822204082","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","e","","25","1638822204283","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","e",,"26","1638822204290","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","f","","26","1638822204435","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","f",,"27","1638822204447","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e"," ","","27","1638822204542","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k"," ",,"28","1638822204543","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","_","","28","1638822205084","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","_",,"29","1638822205085","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","_","","29","1638822205253","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","_",,"30","1638822205269","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","i","","30","1638822206039","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","i",,"31","1638822206049","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","n","","31","1638822206207","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","n",,"32","1638822206217","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","i","","32","1638822206339","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","i",,"33","1638822206345","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","t","","33","1638822206498","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","t",,"34","1638822206506","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","_","","34","1638822207351","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","_",,"35","1638822207357","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","_","","35","1638822207527","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","_",,"36","1638822207532","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","(self):","","36","1638822208586","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","(",,"41","1638822208587","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e",",","","41","1638822209823","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k",",",,"42","1638822209823","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e"," ","","42","1638822210094","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k"," ",,"43","1638822210095","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","i","","43","1638822210843","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","i",,"44","1638822210844","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","d","","44","1638822210970","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","d",,"45","1638822210971","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"a","Enter",,,"1638822213119","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","    
","","48","1638822213127","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","    ","","52","1638822213136","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","s","","56","1638822214904","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","s",,"57","1638822214905","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","e","","57","1638822215103","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","e",,"58","1638822215111","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","l","","58","1638822215261","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","l",,"59","1638822215268","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","f","","59","1638822215458","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","f",,"60","1638822215466","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e",".","","60","1638822215714","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k",".",,"61","1638822215716","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","_","","61","1638822217019","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","_",,"62","1638822217026","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","_","","62","1638822217193","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","_",,"63","1638822217200","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","i","","63","1638822217768","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","i",,"64","1638822217774","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","d","","64","1638822217916","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","d",,"65","1638822217922","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e"," ","","65","1638822218547","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k"," ",,"66","1638822218548","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","=","","66","1638822218995","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","=",,"67","1638822218996","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e"," ","","67","1638822219467","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k"," ",,"68","1638822219468","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","i","","68","1638822219993","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","i",,"69","1638822219994","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"e","d","","69","1638822220128","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"k","d",,"70","1638822220136","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"a","Create Python script gameboard",,,"1638822289069","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"a","Reformat",,,"1638822289127","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"a","Undefined",,,"1638822294938","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"a","Renaming file MemoryCard.py to memorycard.py",,,"1638822303101","MemoryCard.py","1.1.10 for 2019-2020 @t1"
"a","Enter",,,"1638822320404","gameboard.py","1.1.10 for 2019-2020 @t1"
"e","
","","0","1638822320411","gameboard.py","1.1.10 for 2019-2020 @t1"
"a","Enter",,,"1638822320735","gameboard.py","1.1.10 for 2019-2020 @t1"
"e","
","","1","1638822320741","gameboard.py","1.1.10 for 2019-2020 @t1"
"e","c","","2","1638822321386","gameboard.py","1.1.10 for 2019-2020 @t1"
"k","c",,"3","1638822321387","gameboard.py","1.1.10 for 2019-2020 @t1"
"e","l","","3","1638822321547","gameboard.py","1.1.10 for 2019-2020 @t1"
"k","l",,"4","1638822321554","gameboard.py","1.1.10 for 2019-2020 @t1"
"e","a","","4","1638822321728","gameboard.py","1.1.10 for 2019-2020 @t1"
"k","a",,"5","1638822321734","gameboard.py","1.1.10 for 2019-2020 @t1"
